2017-03-24-6-12-31p.m.,1490350351246,1003.2261,83.78915,3
2017-03-24-6-12-32p.m.,1490350352325,1003.1802,84.17492,3
2017-03-24-6-12-33p.m.,1490350353405,1003.1509,84.420654,3
2017-03-24-6-12-34p.m.,1490350354486,1003.1809,84.16963,3
2017-03-24-6-12-35p.m.,1490350355567,1003.1731,84.235695,3
2017-03-24-6-12-36p.m.,1490350356648,1003.1836,84.14585,3
2017-03-24-6-12-37p.m.,1490350357739,1003.1885,84.106224,3
2017-03-24-6-12-38p.m.,1490350358817,1003.16626,84.29118,3
2017-03-24-6-12-39p.m.,1490350359885,1003.178,84.19341,3
2017-03-24-6-12-40p.m.,1490350360968,1003.20044,84.00581,3
2017-03-24-6-12-42p.m.,1490350362066,1003.17676,84.20399,3
2017-03-24-6-12-43p.m.,1490350363126,1003.1797,84.18021,3
2017-03-24-6-12-44p.m.,1490350364206,1003.1604,84.341385,3
2017-03-24-6-12-45p.m.,1490350365285,1003.16797,84.27797,3
2017-03-24-6-12-46p.m.,1490350366367,1003.22314,83.81557,3
2017-03-24-6-12-47p.m.,1490350367452,1003.1802,84.17492,3
2017-03-24-6-12-48p.m.,1490350368525,1003.1643,84.30968,3
2017-03-24-6-12-49p.m.,1490350369605,1003.1802,84.17492,3
2017-03-24-6-12-50p.m.,1490350370685,1003.18286,84.15378,3
2017-03-24-6-12-51p.m.,1490350371771,1003.16724,84.28326,3
2017-03-24-6-12-52p.m.,1490350372846,1003.1843,84.14057,3
2017-03-24-6-12-53p.m.,1490350373926,1003.17896,84.185486,3
2017-03-24-6-12-55p.m.,1490350375006,1003.1821,84.159065,3
2017-03-24-6-12-56p.m.,1490350376086,1003.1782,84.19077,3
2017-03-24-6-12-57p.m.,1490350377166,1003.1687,84.27268,3
2017-03-24-6-12-58p.m.,1490350378251,1003.13794,84.528984,3
2017-03-24-6-12-59p.m.,1490350379326,1003.16187,84.32817,3
2017-03-24-6-13-00p.m.,1490350380405,1003.1465,84.45764,3
2017-03-24-6-13-01p.m.,1490350381490,1003.1333,84.56862,3
2017-03-24-6-13-02p.m.,1490350382566,1003.16724,84.28326,3
2017-03-24-6-13-03p.m.,1490350383647,1003.1387,84.5237,3
2017-03-24-6-13-04p.m.,1490350384726,1003.16797,84.27797,3
2017-03-24-6-13-05p.m.,1490350385806,1003.15674,84.37309,3
2017-03-24-6-13-06p.m.,1490350386887,1003.1323,84.576546,3
2017-03-24-6-13-07p.m.,1490350387966,1003.14014,84.51049,3
2017-03-24-6-13-09p.m.,1490350389055,1003.1631,84.317604,3
2017-03-24-6-13-10p.m.,1490350390132,1003.1763,84.20927,3
